Product Names,Product Prices,Product Ratings,User Reviews
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$779.00,5.0,"
  Why did I buy this?I was looking for a laptop that I can use for work, travels easy, but can afford me some game time when I am on the road.  Budget wasn’t really an issue, but I wanted to make sure I was getting the most value for what I spent.  I do not do intensive work applications on it just email, excel, general surfing etc.  I am not a competitive gamer, so getting that extra millisecond of response time was not a concern but I wanted something that could handle current games and most games that will come out over the next couple of years.What I considered / compared it too?GPU – GTX 1650 – this thing rocks, most comparisons were to the older (but still capable) 1050i and other variations.  I wanted the newest I could get for the cost.  So this was the bench mark of my search.Processor – 9th gen i5 – I really wanted to get a 9th gen i7 but, most of the ones that had it only had the 1050 series of graphics card, and as I stated above that’s what I really valued most.NOTE: Lenovo DOES make a version of this with a gen 9 i7, it is not available (at the time of writing this) on Amazon. It IS available on Lenovo’s website for about $180 more than this unit (on sale for $270 off ATM), but it comes with a smaller SSD.  I know its easier to replace an SSD than a GPU (basically impossible on a laptop like this) but between the cost difference and not having to hassle with adding an SSD right when I received it, that’s why I decided against that route.NOTE: the benchmark testing on a gen 9 i5 vs i7 were very close in most tests, while future proofing your purchase is a good idea, it didn’t look like a big enough difference (4 cores 8 threads on the 5 vs 6 cores 12 threads on the 7) to move me to spend more.NOTE: This laptop model might be an Amazon exclusive because I could not locate it on the Lenovo web site.Monitor refresh – 60Hz – this was a tough one for me, there are some laptops that have the 9th gen i7, 16gb ram and the 1650 graphics card with 144Hz monitor (and there is a difference, just watch some youtube videos on it) but that cost difference was about $450.  For the games I play (will get to that in a second), the look, and the weight of the product, I just couldn’t pull the trigger on the extra costs.RAM – 8GB – documents state that you can upgrade the single 8GB stick to 16GB. 16GB DDR4 is about 70 bucks, if I get into a game that is giving me performance issues, I am ok with that upgrade cost.NOTE: Lenovo says you should use an authorized tech to upgrade your RAM/SSD or you might void the warranty.  I am not sure of the legality of that due to the right to self-repair, but I have done enough that it doesn’t concern me, your views/value my differ from mine in this respect.512gig SSD – I definitely wanted an SSD, boot speeds etc are totally worth it. 512 means I can fit about 6+ of today’s modern games on it comfortably.  I am ok with that for now.  It does have an extra 2.5” bay for another SSD (I have a 1TB from my old laptop so if I get to the point where I need it, it won’t cost me anything extra, obviously your experience will differ from mine in that additional cost).  The extra bay is nice because you do not have to reload the OS etc, you can add the drive and increase your storage easily.  The NOTE above on the RAM upgrade applies here too.The Look – As I mentioned I will be using this for work too, this is as discrete of a “gaming” laptop as I have seen.  I did not want flashy lights or gaming brand logos on the cover.  I have the power to game; I don’t need or want to flaunt it in my day job interacting with customers.Keyboard backlight – has 3 settings, off, low, high.  I play in a pretty dark room and the low setting was perfect to let me see while not blinding my peripheral vision.Heat – this is not a loud laptop (fans); I have been gaming on laptops for 10 years an have had my fair share of jet engines.  This doesn’t appear to be one of those.  It does get warm, but nothing of concern or that would burn to the touch.Battery life – I haven’t tested it yet completely (will update when I do) but in “economy” mode (not using the 1650 graphics card) it looks to last 5+ hours, the description says 9 hours but I doubt that, still its more than enough for when I can’t plug in.  Running with the 1650 turned on and gaming I would get around 2 hours.Bloat – amazingly it didn’t come with much on it that I had to remove.  MacAfee and a Lenovo thing, that’s about it.What games do I play on it?No Man’s Sky Beyond – Played on high settings with no issues/lag/clipping at allWoW – Ultra settings with no issues (obviously its an older games graphics wise)Overwatch – Ultra Settings with no issuesAs I play and test more games ill update this…..9/29/19 EDIT - Borderlands 3 - 30 FPS on Ultra, dialed back to medium and was more than great for my average gamer needs.11/30/19 EDIT - Thrown a ton of games at this over the past few months.  Basically anything made before 2018 you can run at max with no issues.  Most newer games (2019 releases) will run just fine at med/high settings.12/10/20 EDIT - Cyberpunk 2077 - played on Medium in game settings with no issues at all. prob could have bumped it up a setting.What about the backlight/bleeding reports?Ill knock on wood, I have not seen bleeding on the edges for darker games, or I might just not be noticing it.  backlight/monitor darkness, again, I have not experienced this, and I hope I don’t.  I get that everyone has defects and a % of DOA product.  Everyone’s mileage will differ on this I guess.
"
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$779.00,1.0,"
  Unboxed earlier today and about 3 hours into use the backlight suddenly went out and unable to turn back on. Went through all the typical fixes such as restarting, adjusting brightness, adjust refresh rate, replace battery. Props to Lenovo for making me pay for shipping to repair my three hour old laptop. Guess i'll stay clear away from Lenovo products moving forward.
"
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$779.00,1.0,"
  Because this computer, was seriously great while I had it up and operational. I thought it was my dream laptop like the other users have said. Unfortunately, barely a week into use, my laptop froze up on me while I was browsing the internet, I forced shut it down, and it never turned back on. Did every fix in the book for hours on end but nothing worked.Now, I have to return it. I'm very disappointed, I've never had a laptop cut out on me so fast in all the years I've had laptops.
"
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$779.00,4.0,"
  First off, performance on this laptop is great. The i5-9300h will pretty much be able to do anything except for the heaviest tasks, while the GTX 1650 can handle a large variety of games, though the most graphics intense games will need medium to low settings. While there are only 8 GB of RAM, in my usage (internet browsing, college work, occasional gaming) that has never been a problem. Again, this isn't the absolute most powerful laptop, but it is probably far above average in performance. Battery life is surprisingly good for a gaming laptop, especially if you undervolt (which I did by -125 mV if you're interested), and it runs relatively cool as well, rarely going over 80 C.I personally really like the minimalist design, with blue accents instead of the ""gamer"" red, so this won't turn too many heads in a professional meeting. The screen bezels are relatively small too, and while apparently the color gamut is not the best, that either doesn't matter or isn't even apparent to me (in case you saw reviews criticizing this). Maybe if you're in graphic design, this might matter, though. The hinge is strong, and can bend all the way to 180 degrees. It's not a touchscreen laptop, but there are some uses, such as watching a video in bed or something. The system is also really slim for a gaming laptop, and easy to carry around, which is an excellent design choice.The build quality isn't the best, being mostly plastic, but it is still smooth to feel, so there is at least that. The keyboard isn't very clicky, and the travel distance is a little small. It takes a while to get used to, but eventually you may get used to it. The backlit keyboard is nice, though. The trackpad unfortunately uses garbage Synaptics drivers. I played around with the registry a bit to add a couple gestures, but coming from Windows Precision, the trackpad is definitely a massive downgrade from Precision for me. I tried installing Precision drivers, and they worked (excellently, I might add) temporarily, because I guess Windows update has something in place to really latch you on to Synaptics drivers.Although there are definitely some sacrifices made (including some that I haven't mentioned, such as needing to buy a separate cable if you want to add a hard drive or having only one slot for RAM), I think that on balance this laptop provides fantastic value for $680. In some areas you get what you pay for, but for $680 this laptop can do a lot more than others.
"
"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$779.00,4.0,"
  Overall decent laptop for the $700 range, you get what you paid for.Battery life is ok if you put everything to lowest. The single channel RAM is a turn off, if this was a double RAM channel then it would be a 5/5.
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,5.0,"
  Okay, so I will begin by saying that I was hesitant to buy a computer from online that I hadn’t seen and with limited ratings. First off, don’t just look at the stars for ratings, read the commentary as well. I know one person had given this purchase an unsatisfactory review because it was not the touch bar version he/she had hoped for...I find it to be the responsibility of the consumer to read and know what they are buying. Unless the transparency of this advertisement was changed, I think it is clear to see that this is a 15inch MacBook retina computer that’s being sold. That being said, I have been 100% satisfied with this purchase. The ability to add on the protection plan (accidentals included!) has given me a piece of mind, and rivals in store offers for protection plans on new computers. This laptop is in pristine condition and communication from the seller is timely. First a little background: I am a graduate student who needed a functional, fast computer with quite a bit of storage. I do not game so I was unable to provide a review for that function. Onward, the item came WELL packaged in a generic box and this heavy duty air type casing that probably could protect it from a pretty significant drop. That was one of the main things I was worried about, just because I know the term “fragile” stamped on the side of the box does not ensure your package will not be tossed around. It arrived via FedEx—you will need to provide a signature for it, so please be sure someone is home to receive it. The receipt, a couple of advertisement papers, the computer and the charger came in the box. To be entirely transparent, the extender for the charger is not included in this package, but the charger was wrapped in form fitting plastic just as you would purchase it from the store and it is 100% functional. The screen looks amazing and it literally feels new when you open it. a protection layer comes in between the keyboard and screen, just as it does on a new MacBook. The hinge isn’t worn out or loosened like it had been open and closed for 5 years; it feels NEW. Underneath had all the black foot tabs in place and they are tight. I will say that there were a few HAIRLINE, VERY SUPERFICIAL scratches. They are all on the underneath the computer; the top and sides are cosmetically flawless. The scratches are unnoticeable and don’t bother me a bit. LITERALLY, hairline and about 2-3 inches in length. This isn’t anything you would notice even in a picture because they are the same color as the computer. It’s hard to explain, but I had to place the computer upside down in the window (during the day time of course) to even see them. To me, they aren’t even worth mentioning but I wanted to provide an honest review for anyone thinking about purchasing this computer. Lastly, my decision was made from the recent release from Consumer Report’s laptop edition. Price was not an issue for me, so I didn’t seek out something within a certain range; I just wanted the best and something that would accommodate my needs (ports, storage, etc). So do your research from credible sources and pay attention to exact model numbers, not just brands and general models. I am not a hardcore Apple fan either, so I am not influenced by brand. In fact, I had recently purchased the newest windows surface book (I think that’s the name...it’s the detachable one) and I’m much happier with this overall. But then again, I was not adamant about having a tablet or touchscreen. I mean, you should know what you are walking in to with any computer you buy as a customer. I am so happy with this purchase. After looking online at several vendors, no other came close to the quality, size, and storage this one had. And as I mentioned previously, I recommend purchasing the warrenty with it for an added piece of mind. Also, it’s nice knowing Amazon backs this purchase. There are other third party vendors that are not certified so if a problem is encountered, you are relying on their integrity to address it, which can be hit or miss. This is why I chose this vendor over a couple others I saw selling this version of computer. I hope this helps someone. If any changes occur, I will come back and update this review. But honestly, if you are looking for functionality and are not swayed by the trends or okay with having an older Apple computer, this vendor/purchase is the way to go.
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,4.0,"
  The computer works great, new screen. very little unnoticeable scratches. I'm giving 4 stars because the seller claimed the computer had a new battery with 0 cycles. However the battery has 235 cycles on it and holds 85% of the original charge. the capacity is 15% lower.
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,1.0,"
  This is the second laptop received as “renewed” condition.  These laptops came with third party remote management software installed that requires a user ID and password from Trip Advisor Managing Agent that, if you actually had one, would allow them to setup and manage the software and files on your laptop.  According to Apple tech sit here is no way to get around this and it should be returned.  Very time consuming and still no working laptop!
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,5.0,"
  All I can say is that I will buy refurbished equipment from this seller in the future.  The MacBook Pro I ordered was in such good shape and arrived in working order.  My daughter absolutely loves it.  If you need a Apple laptop but don't want to pay the exorbitant price for a new one, you need to check out this seller.  Great support!  Great value!
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,5.0,"
  I was skeptical about getting a used computer on Amazon for seeing all the bad reviews, but this is great! Computer is fast, screen is great to look at, and works wonders. I'm a photographer and got it specifically for working with Adobe products. It's from a good apple era as well, when they made useful computers. Has an SD slot, HDMI, 2 usb slots and charging ports. If I had any complaints, it would be that there's a small scratch on the back of the screen (nothing that interferes with the usage) and the trackpad is just a little stiff. I still recommend if you want a good quality computer on a budget.
"
"Apple Macbook Pro MJLQ2LL/A 15-inch Laptop, Intel Core i7 Processor, 16GB RAM, 256GB SSD, Mac OS X (Renewed)",$699.00,2.0,"
  This is the most honest review I can give, no intention to purposefully hurt the seller or Amazon Renewed...Cons:1. When they say renewed to be ""like-new"", DEFINITELY take this with a grain of salt. My product came with several scratches, the edges of the metal casing were worn, and all the open crevasses were either dusty (like an actually dust ball) or had some kind of yellow crust on it.2. There were about ten keyboard keys central on the MacBook, whose back-lights did not function at all or were so dim as to not adjust with the keyboard light settings.3. The MacBook was apparently not reset properly because it was locked by a TripAdvisor Remote Management software, which would require an account to login and actually access the computer.4. Platinum Deals customer service responded quickly, but after the first email it took a whole day to receive another response (unless it was Friday then they waited until Monday). This was a bit frustrating to deal with.Pros:1. Customer service from Platinum Deals was very kind and tried to help.2. Customer service from Amazon was very kind and tried to help.3. Since I was unable to get a replacement, I was given a refund and will have to look for this laptop elsewhere.OVERALL: the laptop was more in a ""like-used"" condition so definitely inspect the product and take pictures of the condition you received it in. Even though it says Amazon Renewed... be skeptical and do your own product check to make sure it satisfactorily matches your expectations. Amazon usually can be trusted for quality (in my experiences) but this definitely means that their Renewed program is not foolproof..
"
"Microsoft Surface Laptop Go - 12.4"" Touchscreen - Intel Core i5 - 8GB Memory - 128GB SSD - Platinum",NA,5.0,"
  Didn't want to wait two days so I went brick and motor to buy this today. Laptop manufacturers take note, THIS is how you do a cost down version of a premium product. I got the 128Gb model and I would highly recommend not getting the $550 unless that's the absolute limit on what you can spend.Lets start with the screen. Despite the resolution hit compared to the Surface Laptop 3 this screen STILL looks amazing. Nice colors, the 3:2 aspect ratio is REALLY nice and I really wish laptop manufacturers would get the picture already and make 3:2 computers already for people that work more than they watch YouTube videos, and while it can't use the Surface Pen with this screen I think Microsoft thought that if you really need to buy a $140 pen you can probably afford the Surface Laptop 3. I kinda agree since this laptop doesn't really target the high end crowd, it's more of a budget computer.Keyboard feels great! The keys aren't mushy and they're also not obnoxiously loud. Just the right balance of noise to feel. Bad news though, the keyboard isn't backlit. Somewhat understandable since they need to get that advertised long battery life and backlit keyboards do suck a lot of power over time. They keys feel nice and evenly spaced out. No short shift nonsense although Tab is a little smaller but that's fine. The fingerprint windows hello is really nice and way quicker than the one on my phone too.It does run a little hot when on the lap but not uncomfortably hot. And it only gets loud when I'm basically torture testing the thing. Otherwise for video chat or writing things or general browsing and light work it's nice and quiet. Also unless you have the $550 version turn the Windows S mode off immediately. No offense to Microsoft but the Windows Store sucks.My only real complaint is that I really wish there was an Alcantara variant. I love the soft feel of the Alcantara keyboards the few times I've used the more premium devices. Otherwise I would highly recommend people get the $700 version.
"
"Microsoft Surface Laptop Go - 12.4"" Touchscreen - Intel Core i5 - 8GB Memory - 128GB SSD - Platinum",NA,4.0,"
  Recently, I bought the 8GB/128GB version of the Surface Laptop Go. It's been a great purchase so far, but there are some quirks and annoyances sprinkled throughout its greatness. After using ThinkPads for years, the Surface Laptop Go combined with the Surface Dock 2 (and my usual peripherals) may have converted me.The positives:-Build quality (wonderful, even the plastic bottom cover feels premium)-The screen (resolution and DPI are fine, great brightness levels and colors, I much prefer the 3:2 aspect ratio for web browsing and documents aside from ultra-wide spreadsheets)-Lightweight and very portable (12.4"" is the perfect form factor for my needs)-Works great with the Surface Dock 2 (has replaced my Core i7 7700 desktop)-The keyboard is quite nice to type on-The trackpad feels great to use (not sure if it's mylar or glass, but it's wonderful)-The fingerprint sensor is quite nice for easy logins-Intel AX201 Wi-Fi card-RAM management is quite good on the 8GB models (I'm usually consuming 4-5GB)-UEFI/BIOS option to stop battery charging at 50% (perfect for my needs since I keep it connected to the Surface Dock 2 most of the time, this can easily be switched off)-No bloatware or junk programs out of the box (it's like the Microsoft/Windows version of using a Google Pixel phone)-I was able to upgrade my Laptop Go to Windows 10 Pro, so now I'm getting the full Windows 10 experience I'm used to-Surface devices have decent value retention (even broken older models go for decent prices on auction sites)The negatives:-Ships with S mode enabled by default (easy to turn this off, but it's annoying)-The keyboard isn't backlit (not a deal-breaker, but an annoyance in 2020)-The fan is loud when it ramps up, but it's usually fairly quiet (changing power modes helps)-There's no micro SD card slot (would be nice for storing music/movies or local file backups)-The 4GB/64GB eMMC model exists-Decent but not amazing value for the money (leaves you wanting more features the higher-tier models have)-It's a modern laptop with soldered RAM and a DIY SSD upgrade will probably void the warranty-The 16GB RAM model isn't readily available for consumers-It doesn't come in black (but the Platinum color I have is quite nice)-I really miss having a TrackPoint style device on the keyboardAs you can see, I can think of far more positives than negatives. Most of my negatives are either preferences or problems with modern laptops in general rather than the Laptop Go itself. Although I was drooling over some refurbished ThinkPads before buying the Laptop Go, it was hard to say no to a few of its main positives (mainly the screen, the trackpad, and the 3:2 aspect ratio).For its current asking price, I can highly recommend the 8GB/128GB  model if you turn off S mode, don't need a lot of storage space, and don't plan on playing tons of AAA games on it.
"
"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0021nr, 2020 Model, Snow White)",$239.00,5.0,"
  I bought this for my 13yr old daughter, I personally haven’t used it, but she says it’s great and she set it up by herself so I’m assuming it’s an easy process, obviously it’s nothing fancy, she uses it for school/zoom classes and Netflix, YouTube etc
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,1.0,"
  Note, there are 3 components of this REVISED review. The 1st regarding the product, the 2nd regarding the vendor. And the third comprising my experiences of both after the unit failed within the warranty period, and the vendor's attempts to avoid honoring their supposed warranty.-----TL,DR: DO NOT BUY FROM THIS VENDOR. With a very low effort refurb process there appears to be a higher than average number of purchased units quickly failing, and the vendor fails to honor the warranty by providing false or misleading correspondence to warranty inquiries.-----1.) I admit I wasn't expecting much as far as the Chromebook itself. I was specifically looking for a decent, stable, used/refurb older Chromebook, modestly priced unit to use for testing, debugging, and experimentation in an educational environment. It is not my primary machine, so I didn't need it to be super snappy. This model is particularity geared towards the school/student market, so I figured it would be reliably sturdy. I was pleased to find that this unit was extremely clean, well functioning, and very speedy and responsive even beyond my basic needs. The only drawback of using an older refurb unit is battery performance. This one doesn't last very long, or hold a charge well. But I'm pretty proficient with this tech, and already knew that this battery design is only optimally rated for an approximate 18 month window, after which a steady decline in battery performance should be expected. It's just part of the territory. Replacing these batteries is not very complicated. Anyone considering a refurbished model that has more than a couple of years under it should consider doing the same. This unit (true to the model line in general) has sturdy, solid feel, a responsive and snappy keyboard, a clear bright screen, and nice audio.2.) As far as the vendor, I initially could not have been more satisfied. Not only was the price lower than I expected to have to pay for a modest refurb unit, but shipping was almost immediate, and FAST! I expected a 2-day shipment via Amazon Prime, but my delivery arrived less than 23 hours after placing the order. I don't live in an area where faster than 2-day service is typically an option, so this was an especially great surprise.--------HOWEVER.......3.) After less than two months of very sparse and careful use (a combined use of under 3 hours) the unit simply died, no longer booting up.After ensuring the battery was fully charged I applied the 3-key reset method (esc-refresh-pwr) and the screen flickered the ""Chrome OS is missing...."" message before pixelating into random lines and colors, quickly seizing up. Repeated attempts produced the same results.Being proficient with this tech (I am a Chromebook administrator on a school site) it was quickly evident the unit was suffering logic board failure. Presuming that any tech support will still want to go through all the paces, I still proceeded with an attempt to freshly install Chrome OS, but it continued to freeze, flicker and pixelate upon any attempt to boot up. A call into Amazon's tech support to isolate symptoms confirmed my diagnosis of logic board failure. This is despite having very light use of this unit for less than a total of 3 hours since purchase. I was not worried as the unit has died well within the vendor's 90-day warranty, and after having been so thoroughly surprised by their very speedy purchase fulfillment, I fully expected them to honor that warranty. However the several communications I have had with this vendor have produced confusing responses with no indication thus far that they will honor the warranty and replace the unit or refund the purchase.I initially notified the vendor regarding the failure of the unit, and hoped to elicit information about their warranty coverage. I also attached the transcript of the chat with Amazon's tech support identifying logic board failure. Their response was the following:""Your message has been assigned to me, and I am reviewing it as a high priority. I will follow up with you very soon. Blazing Prices is committed to your satisfaction, and I will make every effort to resolve your concern as quickly as possible. Thanks for choosing Blazing Prices!""Have a great day!Thank you,Blazing Prizes""That is all good and well, but I took note that their response did not include an actual service representative's name to correspond with the noted ""me"" in their response. An actual contact person is usually identified in context of following a ticket through a tech support chain. This was an early indicator of a pat automated response.Two days later I received a followup email that appeared similarly automated, but with the additional note that I should contact the manufacturer for warranty assistance, stating that the manufacturer has been notified of my query and that they stand ready to assist me.Now, at this point I knew that the response was laughably suspect. Not only did they not provide any identifying contact information about whom (or how) to contact ""the manufacturer"", but I knew for a fact that this manufacturer (Dell in this case) was absolutely not poised to offer warranty assistance for a 3+ year old 2nd-hand low-end Chromebook. In short, Blazing Prices outright lied.I responded to their email about ""the manufacturer"" to see what they would say if I I asked for more information about following up with the manufacturer. I received the above-mentioned automated reply.I knew by then that I would get nowhere with the vendor. Still, I have continued to follow up with additional queries in the weeks following. As I post this I still have a few days left within the 90-day warranty period. But each response from the vendor has likewise mirrored the previously noted automated response.They are not necessarily a scammer. They sold me a product at what on the surface should have been a very competitive price. If it continued to function at least beyond the warranty period the vendor would have met their obligation decently. However it is clear by my experience, as well as those of other reviewers, that this vendor has falsified some of the claims on the product page. They certainly are not able to account for the integrity of the product  - and in such cases that is what gives a supposed 90-day warranty its value - but this vendor also has shown no indication that they will honor that warranty - so having added it to the product listing constitutes fraud.I already have a tech support ticket in to Amazon regarding this purchase, and am following up with them regarding Blazing Prices fraudulence in skirting their warranty obligation.Do not purchase from this vendor.
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,1.0,"
  I bought this for my husband for Christmas.  The return window closed January 31st and it DIED February 20th!  I will NEVER purchase from them again.
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,2.0,"
  At first I was very pleased with the computer, but after one month it started flickering on the screen. I contacted the seller who responded quickly. After a few informational email exchanges, I have not heard back from him about resolving the issue. I was leery about purchasing a refurbished computer and now wish I had not.
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,1.0,"
  Great price... worth every penny apparently. Screej came cracked in the corner and when you turn it on the screen comes on when it feels like. Wish I looked harder. Merry Christmas to me...
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,4.0,"
  These Dell Chrome Books are really nice! We got them for our boys ages 13 and 11 for Christmas. They use them for homework and playing games! It’s one game that they really play that they can’t play on this chrome book because it doesn’t have windows. Rowblocks is the name of the game I think! Lol.... about two months after getting the books we noticed that they wouldn’t charge and they could only use them if they were plugged in. We contacted the company and sent them back and two weeks later they sent them out knew books. These are working great! Turns out the both of the books had bad battery packs. Customer service was great and I would definitely buy from them again!
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,2.0,"
  I thought that when you got refurbished that it worked. I had to replace the battery, the only way you could use this is if it was plugged in. It was also very scratched. Not someplace I would use again.
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,1.0,"
  Four months after product purchased the top half of the monitor stopped working.  Dell would not help since it was purchased from a 3rd party.
"
"Dell ChromeBook 11 -Intel Celeron 2955U, 4GB Ram, 16GB SSD, WebCam, HDMI, (11.6 HD Screen 1366x768) (Renewed)",$114.99,1.0,"
  Don’t purchase my sons screen doesn’t light up. Waste of money.
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,1.0,"
  Arrived with a broken charger and unable to be turned on. Was a gift for my daughter, her first computer. She is really disappointed.
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,2.0,"
  I was very disappointed that the charger was broken everytime i took the chrager out the laptop it powered all the way off DONT SPEND YOUR MONEY ON THIS!!! ITS NOT WORTH IT
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,2.0,"
  Since in was a renewed product there was no warranty. I called ACER and they gave me a tech support number to call. I was on the phone for just over an hour (cost $50) and they didn't know as much as I did. Issue unresolved so Chromebook is no good to me.
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,1.0,"
  They gave a laptop with nothing charger no nothing just a laptop im very very disappointed in them I thiught I was getting a full set know im going to have to go to a different store to buy me a new laptop wow thanks alot
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,5.0,"
  I  didnt know this one had a touch screen hey how do I active that feature but all in all I love my laptop works like a charm
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,1.0,"
  I don’t want to give it a star it doesn’t keep a charge every time I go to open after it been on the charger for an hour it’s still not charged
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,5.0,"
  I love it use it everyday 😍💙😍💙❤️😍❤️
"
"Acer C720 11.6in Chromebook Intel Celeron 1.40GHz Dual Core Processor, 2GB RAM, 16GB W/Chrome OS (Renewed)",$119.99,5.0,"
  I love my acer it does every thing I need and want!
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,1.0,"
  I’ve had this computer before and know it is a solid machine, but this refurbished computer arrived without being properly refurbished. The sound did not work from the speakers or the headphone jack. Amazon did everything they could to connect me with HP support, which went through a series of efforts to update the computer properly. In this, it was made clear that there were a ton of items not updated. It honestly seems like the seller either did the bare-minimum on the refurbish. If you take note of review dates, all of the one-Star reviews start in 2020, so I would suggest purchasing something new or still under warranty elsewhere to save yourself any hassle.
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,1.0,"
  I love Amazon. Have made many purchases without an issue.  The HP laptop arrived on time.  Looked good but then I checked the bios for what was installed.  Ad said 16G DDR4 RAM.  RAM installed was only 8G.  This seller doesn't think people will check.... Most won't, but I verify what's installed and what I paid for. Will never trust this seller again.  Like I said ... Love Amazon but not the seller who supplied the laptop
"
"HP EliteBook 840 G3 Laptop 14"" HD Display, Intel Core i5-6300U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)",$383.00,1.0,"
  Bought the computer because it was the same style as my work laptop and I already had a docking station for it. When I first got it the screen flickered  a couple of times but stopped. Then it started flickering more often. Now it won’t come on at all but it will power on and then go off. On or off the docking station or plugged in with power cable.
"
