Product Names,Product Prices,Product Ratings,User Reviews
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,1.0,"
   The laptop is gorgeous but beware of the touchpad as it wobbles and has like a false click when you're using it; this is by now a known issue and my unit was affected by it. I'm evaluating my replacement options right now but it seems it's hard to get an unit without this or worse issues.Update1: Dell wants to replace the part with an on-site technician visit but they are backordered. Will update this review if this works.Update2: Almost 30 days after purchase and 20 days since contacting support Dell has not scheduled the technician visit as the order is backordered. Beware when buying this laptop, a lot of them present this issue.Update3: I have received 3 units of this laptop so far (two replacements). The QA is really bad, they all had touchpad or screen issues, the latest one having flex to click issues (google: ""flex to click xps 9500""). BTW the technician visit on update2 was never scheduled and the ETA was moved up twice. If you're picky with touchpads or quality of your purchases don't buy this model. Reducing my review to one star.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,4.0,"
  I love everything about this laptop except for the webcam; it is embarrassingly bad. Like...really REALLY bad. A brand new premium laptop in 2020 should have a webcam that at least looks sorta close to 2020 technology. In a world where Zoom calls are the new norm, this webcam simply doesn't cut it. I really hate that I'm considering returning this machine because of a webcam but it's THAT bad.You've been warned.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,4.0,"
  This laptop is fantastic, and overall I am very satisfied with this purchase.  But let's talk about the elephant in the room that a few reviewers have already pointed out: ""Is this a new product?"".  Given the $2000 price tag, it's only natural to be concerned about the integrity of the product you are receiving.  I understand that entirely as I was very concerned myself.For me, the laptop itself was inside its original packaging and showed no signs of being opened before.  With that said, the box was a little banged up upon arrival.  The laptop itself was wrapped around plastic, and everything inside seemed in place.Now, there is a shipping label on the original packaging box from ""Dell Returns"" located in Lebanon, Tennessee.  So I did some quick investigating.  I read that most returns for Dell products will get shipped to this Return Center in Lebanon, Tennessee.  These returns include order cancellations and unopened returns.  Dell Outlet, in turn, sells these ""new unused"" products at a cheaper price tag.  So yes, I believe this product is ""NEW"", but it is new under the Dell Outlet standards.  This is just my assumption but is the most logical reason I can think of.For me, I have no problem receiving a Dell Outlet product, but it should at least be advertised as such on Amazon.  Now, considering all of these factors and even if this is a Dell Outlet product, getting a Dell XPS 15 (2020 model) at this price (~$2000) is a STEAL!  You are getting Dell's UHD+ touchscreen infinity display, latest i7 CPU, 1 TB of SSD storage, and Windows 10 Pro.  If you were buying this same laptop configuration off of Dell's official website, it run you close to ~$2500.  On top of the cheaper price tag on Amazon, there is a 10% back for customers who purchase this laptop on a Amazon Prime Visa card (~$200 back).The laptop itself has solid specs and is built very solidly.  The aluminum casing and carbon fiber finish gives this laptop a premium feel.  The display is gorgeous and crisp.  The touchscreen is super responsive.  The track pad is honestly the best I have experienced on any Windows laptop.  I personally have NOT had the wobbly track pad issue some users were having.Some issues I do have with the laptop is that it does heat up quite a bit, and you can hear the fans spinning pretty hard at times. Dell has a weird adaptive brightness feature, but you can easily turn this off in the settings.  Battery life is less than impressive when you are doing more intensive tasks.  I hear the pre-installed McAfee software plays a role in draining the battery, so you could disable it and use the built-in Windows Defender.  And while I love the carbon fiber finish (because it gives it an even more premium feel), it is definitely a fingerprint magnet lol.All in all, this laptop is absolutely stunning.  The amount of features you receive for the price that you buy this laptop at outweighs the minor issues that I have pointed out.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,5.0,"
  I was a little nervous reading reviews that stated that computers come used, not working etc. I can confirm that Amazon delivered to me a pristine machine - working perfectly, is new and exactly to the spec Amazon advertised. Very happy with the purchase. I purchased UHD+ Touchscreen 10th gen i7 - the screen is perfect, on par or better than new MacBook Pro that I also use. Overall new XPS 15 is well designed, solid machine with fast processor and outstanding UHD+ screen. I also like that I can upgrade it to 64GB or RAM for about $300 (2933MHz DDR4 CL17 SODIMM Laptop Memory).P.S. For non technical people, please run both Dell updater (lots of drivers / bios updates there) and Windows updates.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,1.0,"
  You will likely get a used and possibly defective unit if you buy from this listing.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,1.0,"
  Spent $1900. On this Dell xps 15 brand new.  All I was able to do is down load some of the updates and after a restart  it just stays on this screen.  No way of shutting it off.  Nice 1900 dollar paper weight!!
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,1.0,"
  Like others, I ordered a new laptop and received an opened package. The box had a Dell return label on it.
"
"Dell XPS 15 - 15 Inch FHD+, Intel Core i7 10th Gen, 16GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 Ti 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",NA,3.0,"
  I love everything about this laptop... EXCEPT THE WEBCAM. I bought this to conduct telehealth sessions and this one thing matters more than anything and it's the one truly horrible thing about it. I look blurry, pixelated, and ghost-like. I spent a lot of money on this and now I have to buy a Webcam.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,5.0,"
  Great portable laptop lots of memory good size hard-drive .
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,5.0,"
  I had a chromebook for a couple of years because it was cheap.  When I finally got tired of the limitations of that laptop I started searching on-line for the best reasonably priced computer.  I looked at all the big name models  with touch screen and without.  My wife had an ASUS for several years and I was impressed with the features.  When I saw this one with a 17 inch screen, solid state storage, fast processor and windows 10 not 10S I jumped on it.  I bought it for less than $500.  Can't beat that.  Couldn't get a better one cheaper at Costco.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,3.0,"
  In the past two months I have purchased and returned a Lenovo (highest volume was maybe HALF of any other computer I've had and boot up was incredibly slow); an HP (despite reload of Windows10 with HP tech giving instructions by phone, still couldn't get laptop to recognize internal DVD drive and I bought it to load music on to) and now I have come to the conclusion I need to return this ASUS. I only kept it this long because I just could not believe I was in this position for a third time... WTF?!!This VivoBook17 crashes at least once a night EVERY NIGHT. I think it has to do with the auto updates. It freezes for as long as 5 minutes and Ctrl/Alt/Del does not work. Maybe I should call ASUS support but I'm so disheartened, I may not waste my time. If something brand new doesn't work properly, do you want to fix it or do you want something that is perfect right out of the box? I returned the Lenovo to Office Depot up the street. I had to pay $40 to return the HP to an Amazon seller who did not provide for free returns. This one was purchased from Amazon so I am hopeful the return will be free.I bought this laptop because I wanted the largest possible screen (17.3) for my heavy-use streaming (Hulu, Netflix, Prime, HBO, etc.). I also wanted to finally load all my music on one of my computers and it might as well be the newest one. This one is going back but here's how I would rate it:Pros: the screen is large enough for good viewing, the color and clarity are sharp and the volume is great. It boots up quickly and I like the large keyboard buttons. I like that the weight is moderate and not too heavy. The appearance is okay, although I like the look of my old (2013) red ASUS better. My old ASUS had TERRIBLE wireless connectivity and I was happy to find this one had no connectivity issues.Cons: I HATE Windows10 and I believe the issues with this computer are due to the OS and not the equipment itself, but I am not a tech expert and I don't care WHY the problem is, I only want a working and reliable laptop with a 17-inch screen. So here I go back to shopping. Don't know if I'll stick with ASUS or try a fourth brand since, apparently, getting a good product has more to do with luck than with brand name or reputation.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,3.0,"
  Computer boots fast and operates quickly. Those are pluses. The big negative for me is the battery life. I have had the computer for just about two weeks, and the longest it has stayed on with a full battery is 90 minutes. That's inconvenient when I am in a meeting that lasts more than that time.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,2.0,"
  Seems great, everything installed correctly and booted up normally. Bought this laptop for my father who is going to be using it for work after having back surgery.Laptop is nice in size, but the reason I rated it only 2 stars is because there is a mark on the top side of the laptop which makes me believe this is a used model? I’ve never purchased a tech item that is scratched before, and the listing showed new.Pretty disappointed and cannot return due to this taking almost a week to get to me and he needs it for work. Next time I will look somewhere else for a laptop.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,2.0,"
  Product description says this has backlighting for the keyboard; it does not. The lettering is difficult-to-impossible to read in any kind of lighting. Looking at the keyboard it is easy to believe it was INTENDED to have backlighting in the original design but someone forgot to include it in the construction. To 'see' the letters, I had to shine a flashlight at an angle to the keyboard. Tech support responded this was not a glitch, the computer doesn't have it. Can't say much about other features as this was a deal-breaker, and I re-boxed it shortly after starting it.
"
"ASUS VivoBook 17.3"" FHD IPS LED Backlight Premium Laptop | AMD Ryzen3 3250U | 8GB DDR4 RAM | 256GB SSD | USB Type-C | WiFi | HDMI | Windows 10",$527.99,5.0,"
  Highly recommend. Received this laptop yesterday and had it set up and going quick.
"
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","$1,299.99",1.0,"
  This has been the absolute worst buying experience that I’ve had in years. I order this on July 27th and it arrives in a timely fashion on the 29th. After three hours of the mildest use possible (loading programs, etc - getting it ready for an editing job), it is dead. Simply plugging the power supply into the laptop will shunt the power supply, forcing the power supply itself to shut down.Dell was and has been utterly useless to talk to. Amazon has been running me around in some recursive “support” loop for 13 hours now. I’ve offered at least five times to hand deliver this defective laptop to the Amazon facility that shipped it, in return for a new non-defective unit. “Support” has been all but supportive. I am going to lose this job over this.If this problem isn’t rectified by the morning of August 4th, I’m going to dispute the charges against my card and let Amazon and Dell bicker over who will come and get this expensive doorstop.
"
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","$1,299.99",2.0,"
  Update: Returned the laptop. Would constantly overheat and shut off within 15 minutes of moderate gaming. Can't call this a good gaming laptop if the laptop can't property handle the hardware.This laptop has quite an impressive spec sheet for the price, but with some issues within an hour of unboxing, I'm not sure if the laptop will last.The laptop came out of the box without WiFi drivers, so I had to run to the store and grab an ethernet cable to finish setting it up online. After a few programs and Windows updates installed, I restarted the PC and got a Bitlocker recovery screen requiring me to input the key. I thought ""Okay, good thing I went online and signed in with my MS account"" and got all that fixed.After installing two more programs (MS Office and Notepad++), I restarted my PC and got an light error code (power light blinked 7 times white, 2 times amber) and looked it up online, which told me it was some LCD screen failure. After about 15 minutes of just letting it sit there thinking of what I'd have to do, it started up fine and is working without any further issues now. I have no idea how it fixed itself, but somewhere in those 15 minutes it figured out how to turn itself back on I guess.I've had a number of issues in the first 4 hours of having it today, and am a bit afraid of it just not turning on some day with how it's going so far. I'd say it's a good price, but the hardware/software is abnormally horrible for a new PC.  Only other grievance I've noticed so far is how hot it can get on the bottom of the PC. I know it has a dedicated graphics card in it, but coming from my previous PC (the Dell Inspiron 15 5000 5577), it never got too hot to touch & was very quiet.
"
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","$1,299.99",4.0,"
  It's taken me a week or so to fully digest the functionality and pros/cons of this laptop. Overall, if you read the product description (and know anything about electronics) it's pretty straight forward what you're getting. That being said, I feel it's important to outline a few cool features as well as drawbacks you may overlook.Initial Impression: Materially, this is a really solid piece of equipment. Though somewhat heavier than I expected, this is typical with a gaming laptop. The power adapter is massive however, and unnecessarily so. I don't know if this has anything to do with requiring more energy for intense gaming, but it's literally a quarter the size of the laptop itself. The keys are backlit (which can be turned on and off with the press of a button), and there are ports for virtually everything you could imagine. The screen itself is somewhat of a matte texture which is something I'm not used to, but after a few hours of use I appreciated how it prevents glare. As with most laptops, the brightness is adjustable on the keyboard - something to take into consideration when trying to preserve battery life. That being said, startup was a nightmare... but this was due largely in part to my internet being down - an essential requirement to get up and running. I'm very much a ""plug and play"" kind of guy, so you can imagine my frustration when the computer repeatedly froze on a black screen until I was able to get online to download essential updates and software components (all of which should be pre-installed for a device this new). Trying to add a secondary user was equally frustrating as it also needed to re-download many of the same components as my setup, once again freezing repeatedly. Once past all the initial turmoil, everything was a breeze.Extended use: After a full charge, the battery lasted roughly 2.5-3 hours while I browsed the internet and worked on documents. With streaming and game play, the battery life is surprisingly close to the same (roughly 2 hours depending how much multi-tasking you're doing). The dual fan system is incredibly quiet and kept the laptop from heating more than say your average smartphone after prolonged use.Cortana is your virtual assistant (similar to Siri). While she is accessible from your desktop, you can also enable ""Hey Cortana"" in the settings which will allow her to respond to voice commands.Link your phone using the edge app. This allows you to sync browsing history, favorites, and alternate seamlessly between devices (simply by logging into your Microsoft account). It is worth noting the functionality for Apple products is more limited than Android (which allows you to see/sync SMS, MMS, pictures, and video). I have an iPhone, so I cannot personally attest to whether or not the additional Android features actually work, but the information showed up while setting up my device.Game Shift, a function controlled by a button on your keyboard, is said to increase the fan speed to cool the processor, and prioritizes game data over annoying popups or background apps (and updates). Basically, it is supposed to optimize the resources needed during gaming (processor, video card, memory, etc). I attempted to test this function with several games and did not notice a difference or receive the on-screen prompt that it was working. Perhaps I need to update a driver for this? It wouldn't surprise me given the number of essentials I had to install during setup. That being said, the gaming I did was pretty seamless and ran without issues.It's worth mentioning there is no CD/DVD drive. I completely overlooked this prior to ordering, and the vast majority of my software is on discs. This is easily resolvable with an external drive which costs virtually nothing nowadays.The webcam has an indicator light next to it to ensure privacy (so you know when it's on). The resolution is average, but consistent with other laptop cams on the market.Lastly, a few quick notes. As an avid gamer and video editor, I will say one thing I found discouraging is the computer's memory. Though this is something easily resolved with an external drive, all of these ""plug in"" devices begin to defeat the purpose and simplicity of a laptop. Additionally, the included manual indicates a fingerprint reader on/by the power button... this is NOT a standard feature with all G3 models.Summary: When utilized for office use (or basic functionality) this laptop is superior in terms of speed and software capabilities. For standard gaming it's average, and for the professional gamer it might be underwhelming in some of the areas outlined above. Still, when put to the test it's a reliable laptop that I'd consider a nice addition to Dell's product line.
"
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","$1,299.99",4.0,"
  I've had the laptop for about a week know and it's been working great. The screen is really good, my previous laptop had a 60hz screen and the difference is definitely noticeable, if it were a bit brighter it'd be perfect.  I've mostly been playing borderlands 3 on it, running the visuals on high. The game runs smoothly, the only catch is that the laptop gets pretty warm. So if you're planning on gaming with this machine I'd definitely recommend a laptop stand.
"
"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black (Latest Model)","$1,299.99",5.0,"
  Best laptop I have owned.  A lot of tech for the money.  Runs smoothly no matter the task.  Games like Microsoft Flight Sim and Halo run great.  I don’t find that it gets too hot.  Fans spin up, but that is expected.  Beautiful screen.  I had low expectations here, so surprised. Movies look amazing.  Very user upgradable.  I added a second HD (1 TB).  I upgraded to 32G RAM.  Super easy.  Battery life is just ok, but didn’t expect too much from a gaming laptop.  Keyboard and backlight is nice.  Dell software for updates and maintenance is a nice plus.  Alien Software also a nice surprise,.  Laptop is nice just for web browsing, personal/business work and when want to play games it performs.  Highly recommended.  I like the design.  Plenty of ports and I find they are well placed.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,4.0,"
  Set it up initially and went through Windows update to make sure I had the latest versions of everything. After about two weeks, Win 10 would say the Bluetooth  hardware was not installed even though it had been working properly.  Tried reloading drivers through Win 10, but it said I had the latest drivers. Eventually tried the Dell support site and downloaded their SupportAssist. It loaded different drivers than the Win 10 ones and that fixed my problem.  Don't understand why the laptop didn't come from Dell with the correct drivers. Also would have saved me a lot of time if the SupportAssist was already on the laptop and available to use.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  I recently bought this laptop and really have enjoyed it. It's plenty fast and has plenty of storage for my music and photos and things. I have always liked Dell computers and this one is very nice. It was shipped to me quickly and safely and arrived ready to go!
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  Love this laptop.  Had a 8 to 10 year old Dell and when I got this new one I was prepared to take some time to adapt.  Not at all!  Only a few things gave me pause, but overall I went straight into using it as if I had had it for years.  I am 7over 70 so it was a very welcome experience.  I love this laptop and with the addition of a separate disc drive, it is perfect.  It is much lighter than my old one, too which is a big plus. The display is great, and since I do a lot of Zoom, I appreciate the camera quality and the sound.  The storage size is much greater than I will ver use, and since it was such a small increase over the smaller storage, I was really happy to be able to afford it.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  This is a good “no frills” laptop. It doesn’t come with any Office software. You will have to buy it all separately. It was easy to set up and works well so far.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  I bought this computer once I became a ZERODOWNSOLAR.INFO representative.I use it for ZOOM meetings and presentations, I works perfectly for what I need it to do.I don't know if I ever had purchased a brand new laptop before, and for what I paid for it,It seems A OK.Came quickly, packed very well.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  Very Good , Best laptop I've owned. Extremely happy with Dell Products
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  Love that this is super light and works perfectly for what I need it to do.
"
"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display, Intel Pentium Silver N5030 Processor, 16GB DDR4 RAM, 256GB PCIe Solid State Drive, Online Meeting Ready, Webcam, Win10 Home, Black",$539.00,5.0,"
  i totally disliked (and the reason for the return) the ""apparent"" need to have an micorsoft account to get the windows 10 that you paid for.  it should have come with windows 10 installed, but no, you have to create a microsoft account to get windows 10, and the computer going.  problem is for me i have been locked out of my microsoft account for 2 months, so this computer will make a really good 3rd base.I now know how to work around it, which i will do with the computer that  i will buy locally, since the on-line tech support for electronics is pretty worthless.  You ask them a question and, can you at least say ""DUH""
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  I am so impressed with this laptop! It is in prefect condition. Works great and looks like I bought it brand new at the store. I was worried it might have some flaws but it is 100% in perfect condition! Very happy with my purchase 😀
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  Product came almost fully charged! It has no signs of scratches or mishandling! Loads web pages and apps fast, and the 120gb hard drive and 4gb ram makes it superb for office and school needs!
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  Excellent computer for the price. With a larger screen, I am able to see better and play videos with a HD screen.
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  Awesome laptop. Great screen quality and battery life. Thank you for the great gift for my husband!
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  I like HP laptops for a long time. Goodlooking and nice red color. The SSD memory accounts high speed for everything. I could set up very easy same as Japanese machine. It's impossible to get red color one in Japan,so I'm very happy and enjoy this laptop. And renewed is almost like new one. No problems. Great purchase.Thank you very much.
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  I'm very impressed with this laptop being that is a renewed product. I've got the 128GB SDD and for what I need it is perfect. The condition is like new, literally, like new. Way faster than your classic HDD.
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  So i finally found what i was looking for. I haven't had a laptop since my oldest son ""Borrow"" it, so close to 4 years. but mom's do that.  So when i opened the box the color of it Had me right there. a beautiful Red. i was scared to get it out but i finally did and have been on it constantly. Easy to use perfect size (for me) it is a beautiful wonderful laptop. It came with all the bells and whistles. and is easy to load new apps. has up to date apps also. But i did my research and wanted an HP. they are reliable constant and keeps growing.
"
"HP 15.6 inch HD LED Display Laptop 2020 (Intel Pentium Gold 6405U Processor, 4 GB DDR4 RAM, 128 GB SSD, HDMI, Webcam, WI-FI, Windows 10 S) Scarlet Red (Renewed)",$324.00,5.0,"
  This was a gift for my papa & he loves it! His computer was like 15 years old so he needed an upgrade. So far it’s been perfect since all he does is check emails and social media along with some online shopping
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,5.0,"
  Got this for my wife since she needed a new laptop BADLY, and was starting a new job where she wouldnt have her work laptop for about a month after her start date. This machine is plenty fast, the screen is very good quality and the laptop is thin and light. Everything you would need in a laptop you need for work or travel. My wife absolutely loves the laptop and being the tech nerd husband, I was the one who picked out the options based on specs and she picked out the style/color/size and everything else about it. The Ryzen 7 4700u is the best ultrabook low powered processor on the market, 8 cores 8 threads, and with 16gb of RAM your ready to go in handling all of the normal tasks youd need to with ease. I especially recommend this laptop to anyone who needs a powerful machine, but likes the lightweight and small size convenience to be able to take it with you when traveling no problem.
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,5.0,"
  This Lenovo 2n1 is what I was looking for exactly.  Everything runs smoothly screen is crisp and clear, tablet mode is truly awesome, I use this for work and everything I need it to it does with ease. Best investment.
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,4.0,"
  It's taking some time getting use to it, since I had a15.6"".  I'm use to having the numbers on the right side of keyboard, big adjustment. Dislike the type c charging cable since it has a round point power port. Have no use for the HDMI port.  Wish it had a Ethernet port instead. Only 2 USB ports, I bet the cable mfg love it selling adapters and docking ports, and adapters. I don't use it for games, and haven't tried touch screen. Over all I like the unit beats the old HHD. Like the flexibility of it make it a tablet. So many things I wish to try.
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,5.0,"
  Really great little laptop. My son wanted a smaller laptop he could flip and write on for engineering. He uses it with an additional portable monitor and it has all the power be needs for all his projects.
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,4.0,"
  Un hermoso equipo con excelentes especificaciones para el precio, bastante liviano, el color increíble. Definitivamente me compraré otra laptop similar
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,4.0,"
  Preforms quite well. Even able to play Mass Effect 1, 2 and 3 without any problems.
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,4.0,"
  Compact, Lightweight will all required features. Processor speed also good .
"
"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" Full HD IPS Touch Screen, AMD Ryzen 7 4700U, Webcam, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10 Home, 16GB RAM, 512GB PCIe SSD",$819.00,4.0,"
  Ok
"
